order_id,customer_id,order_date,total_amount,status
3775,706,2023-11-05,1603.15,Completed
3776,382,2023-06-30,310.16,Completed
3777,272,2023-06-15,41.7,Completed
3778,619,2023-05-28,1385.31,Completed
3779,471,2023-03-03,764.82,Completed
3780,107,2023-11-16,1567.86,Completed
3781,748,2023-06-17,1276.68,Completed
3782,998,2023-09-24,393.8,Completed
3783,124,2023-07-11,1045.04,Completed
3784,753,2023-08-16,34.29,Pending
3785,206,2023-05-25,3646.14,Pending
3786,315,2023-10-13,393.98,Completed
3787,596,2023-03-12,1829.45,Completed
3788,861,2023-08-04,2559.21,Completed
3789,531,2023-09-21,426.88,Completed
3790,581,2023-05-07,429.4,Pending
3791,224,2023-01-18,1186.38,Completed
3792,523,2023-05-04,1362.98,Completed
3793,18,2023-11-03,26.0,Completed
3794,524,2023-10-11,751.02,Completed
3795,897,2023-07-04,81.37,Completed
3796,922,2023-01-01,2613.28,Completed
3797,776,2023-05-26,612.0,Completed
3798,222,2023-04-10,599.05,Completed
3799,260,2023-02-21,977.67,Completed
3800,406,2023-02-19,290.94,Completed
3801,66,2023-06-20,31.98,Completed
3802,890,2023-01-17,2249.25,Completed
3803,993,2023-04-28,2469.03,Completed
3804,766,2023-02-07,872.04,Completed
3805,46,2023-06-13,412.53,Pending
3806,958,2023-12-23,1304.4,Completed
3807,762,2023-07-22,1380.99,Pending
3808,427,2023-07-11,168.48,Completed
3809,324,2023-05-01,430.5,Completed
3810,155,2023-07-23,400.89,Pending
3811,195,2023-10-02,505.84,Completed
3812,4,2023-11-23,1670.47,Pending
3813,630,2023-08-14,2468.7,Completed
3814,414,2023-10-04,817.09,Completed
3815,905,2023-02-13,165.66,Pending
3816,44,2023-06-30,136.5,Cancelled
3817,29,2023-08-07,382.2,Completed
3818,96,2023-11-06,880.07,Completed
3819,192,2023-12-18,1476.46,Completed
3820,199,2023-11-16,136.5,Completed
3821,621,2023-02-22,368.49,Pending
3822,810,2023-03-03,269.24,Pending
3823,212,2023-02-27,252.68,Completed
3824,318,2023-11-23,229.94,Completed
3825,535,2023-11-11,67.18,Completed
3826,827,2023-09-08,798.67,Completed
3827,539,2023-09-10,842.0,Completed
3828,999,2023-03-06,290.94,Completed
3829,426,2023-11-27,894.72,Completed
3830,697,2023-02-19,1361.35,Completed
3831,587,2023-07-12,1822.83,Completed
3832,838,2023-07-24,1203.93,Completed
3833,342,2023-01-15,305.49,Cancelled
3834,393,2023-08-19,1554.05,Completed
3835,472,2023-08-17,1427.28,Completed
3836,512,2023-08-25,239.7,Completed
3837,786,2023-05-29,1065.28,Completed
3838,110,2023-04-12,1330.1,Completed
3839,568,2023-07-28,336.56,Completed
3840,934,2023-05-20,2535.86,Completed
3841,637,2023-02-23,1892.43,Completed
3842,653,2023-08-30,408.9,Completed
3843,990,2023-03-16,1142.71,Completed
3844,686,2023-03-11,363.48,Completed
3845,38,2023-06-20,358.32,Completed
3846,595,2023-10-26,1681.6,Completed
3847,301,2023-03-27,1569.9,Completed
3848,691,2023-04-06,597.85,Completed
3849,671,2023-01-03,451.16,Completed
3850,124,2023-05-20,884.62,Completed
3851,77,2023-03-01,122.14,Pending
3852,930,2023-02-25,411.33,Pending
3853,946,2023-09-13,212.21,Completed
3854,675,2023-09-07,455.16,Completed
3855,547,2023-11-30,1580.18,Pending
3856,551,2023-06-27,531.0,Pending
3857,154,2023-09-30,1893.39,Completed
3858,536,2023-09-17,441.51,Completed
3859,978,2023-01-11,44.64,Cancelled
3860,258,2023-09-10,199.6,Completed
3861,495,2023-06-13,59.31,Completed
3862,905,2023-02-16,1335.42,Completed
3863,455,2023-03-29,939.54,Completed
3864,24,2023-11-13,320.73,Completed
3865,508,2023-07-22,681.8,Completed
3866,136,2023-08-20,765.88,Completed
3867,277,2023-11-17,244.24,Completed
3868,403,2023-07-08,2267.55,Pending
3869,395,2023-03-31,452.2,Completed
3870,106,2023-08-24,1168.07,Pending
3871,95,2023-02-22,1450.38,Completed
3872,226,2023-10-22,59.31,Completed
3873,833,2023-09-19,592.63,Completed
3874,265,2023-02-07,1921.86,Completed
3875,185,2023-12-19,22.86,Completed
3876,715,2023-11-03,18.82,Completed
3877,376,2023-03-03,624.21,Completed
3878,81,2023-12-15,229.26,Completed
3879,175,2023-01-19,396.91,Completed
3880,779,2023-10-28,37.64,Completed
3881,584,2023-07-22,2121.22,Completed
3882,96,2023-03-16,44.64,Completed
3883,607,2023-08-02,73.62,Cancelled
3884,852,2023-09-16,540.22,Pending
3885,797,2023-02-10,1415.21,Completed
3886,373,2023-11-23,2142.21,Completed
3887,343,2023-10-17,517.08,Completed
3888,70,2023-08-09,921.88,Completed
3889,3,2023-11-13,412.6,Completed
3890,104,2023-08-07,1101.83,Cancelled
3891,907,2023-03-23,1073.47,Completed
3892,882,2023-10-20,661.62,Pending
3893,722,2023-02-28,1234.02,Completed
3894,497,2023-08-10,1045.7,Pending
3895,346,2023-02-01,339.8,Completed
3896,501,2023-04-05,193.14,Completed
3897,439,2023-03-01,420.69,Completed
3898,79,2023-11-29,594.24,Completed
3899,491,2023-11-19,201.04,Completed
3900,584,2023-01-22,661.39,Completed
3901,8,2023-10-18,1868.88,Pending
3902,527,2023-03-21,535.32,Completed
3903,339,2023-01-18,224.88,Completed
3904,369,2023-10-31,2448.66,Completed
3905,952,2023-04-01,470.28,Completed
3906,988,2023-02-22,532.07,Completed
3907,950,2023-08-10,781.52,Completed
3908,672,2023-03-05,1094.25,Completed
3909,107,2023-10-13,59.31,Completed
3910,885,2023-04-10,291.28,Completed
3911,244,2023-06-06,1828.43,Completed
3912,733,2023-07-28,239.7,Completed
3913,802,2023-05-28,1306.05,Completed
3914,291,2023-03-04,1080.64,Completed
3915,324,2023-07-16,1917.47,Completed
3916,927,2023-11-27,1448.81,Completed
3917,217,2023-09-22,726.96,Completed
3918,33,2023-12-15,704.69,Completed
3919,536,2023-06-02,1651.39,Completed
3920,450,2023-05-06,1855.9,Completed
3921,711,2023-02-08,719.1,Completed
3922,996,2023-10-24,998.68,Completed
3923,289,2023-11-06,1568.22,Completed
3924,718,2023-11-03,994.68,Completed
3925,412,2023-01-16,671.68,Completed
3926,888,2023-08-14,613.24,Completed
3927,386,2023-10-21,2295.57,Completed
3928,212,2023-09-16,1076.51,Completed
3929,787,2023-10-22,187.18,Completed
3930,461,2023-12-24,1352.93,Completed
3931,682,2023-12-05,358.32,Completed
3932,554,2023-01-19,310.16,Pending
3933,663,2023-01-01,15.74,Pending
3934,497,2023-07-17,1059.72,Completed
3935,765,2023-11-05,951.52,Completed
3936,343,2023-10-27,1732.77,Completed
3937,768,2023-06-22,1269.4,Completed
3938,817,2023-07-15,1783.34,Completed
3939,120,2023-02-08,795.4,Completed
3940,356,2023-05-31,1239.43,Completed
3941,569,2023-08-20,1041.98,Completed
3942,340,2023-07-14,61.07,Completed
3943,617,2023-07-17,479.78,Completed
3944,217,2023-11-08,590.97,Completed
3945,209,2023-12-25,1416.19,Completed
3946,500,2023-08-24,717.93,Completed
3947,652,2023-11-07,2542.29,Completed
3948,987,2023-09-30,1059.01,Completed
3949,617,2023-11-16,1001.65,Completed
3950,23,2023-03-31,290.94,Completed
3951,624,2023-05-28,454.53,Completed
3952,318,2023-07-31,400.89,Completed
3953,477,2023-01-23,1252.73,Completed
3954,666,2023-03-03,971.44,Completed
3955,247,2023-04-19,748.72,Completed
3956,73,2023-03-11,267.26,Completed
3957,28,2023-01-01,248.96,Completed
3958,556,2023-08-01,290.94,Completed
3959,387,2023-08-16,584.04,Completed
3960,128,2023-02-11,1262.07,Completed
3961,727,2023-06-24,621.94,Pending
3962,117,2023-11-05,2257.59,Completed
3963,979,2023-10-25,1555.4,Completed
3964,804,2023-10-23,1335.42,Pending
3965,105,2023-12-30,310.16,Cancelled
3966,917,2023-07-14,998.43,Completed
3967,415,2023-07-24,2228.73,Completed
3968,423,2023-03-08,172.36,Completed
3969,221,2023-12-18,1050.39,Completed
3970,568,2023-12-27,779.3,Completed
3971,379,2023-05-22,1320.26,Pending
3972,811,2023-04-06,59.31,Completed
3973,595,2023-09-21,1466.05,Completed
3974,291,2023-02-23,1396.26,Pending
3975,288,2023-06-30,1084.0,Completed
3976,100,2023-06-07,128.76,Completed
3977,358,2023-11-22,841.38,Completed
3978,180,2023-01-21,748.72,Completed
3979,315,2023-10-16,613.29,Cancelled
3980,319,2023-07-27,304.23,Completed
3981,45,2023-09-14,47.22,Completed
3982,428,2023-08-18,18.82,Completed
3983,711,2023-03-13,382.2,Completed
3984,858,2023-05-03,1069.3,Pending
3985,20,2023-03-21,1267.73,Completed
3986,357,2023-07-06,436.92,Pending
3987,664,2023-10-16,186.19,Completed
3988,285,2023-12-28,203.66,Completed
3989,179,2023-08-13,1566.41,Completed
3990,98,2023-06-24,748.72,Completed
3991,216,2023-01-28,420.69,Completed
3992,304,2023-08-25,2672.91,Pending
3993,542,2023-04-27,1293.26,Completed
3994,120,2023-05-09,2575.22,Completed
3995,655,2023-11-29,719.1,Completed
3996,569,2023-08-24,1647.92,Completed
3997,336,2023-09-17,1240.98,Completed
3998,31,2023-07-11,1311.31,Completed
3999,730,2023-08-16,612.0,Completed
4000,482,2023-10-29,2105.39,Completed
4001,864,2023-12-09,1306.88,Completed
4002,21,2023-07-27,2536.35,Completed
4003,822,2023-01-14,1488.22,Completed
4004,556,2023-09-14,331.09,Pending
4005,601,2023-04-14,1253.6,Completed
4006,155,2023-02-13,912.46,Completed
4007,197,2023-10-27,26.26,Completed
4008,296,2023-07-30,824.82,Completed
4009,519,2023-07-28,1405.58,Completed
4010,701,2023-10-30,256.06,Completed
4011,512,2023-11-06,3629.8,Completed
4012,943,2023-08-18,2397.69,Completed
4013,956,2023-02-23,1038.9,Completed
4014,257,2023-10-29,1387.24,Completed
4015,921,2023-11-04,1743.88,Completed
4016,269,2023-02-05,460.57,Completed
4017,751,2023-11-24,391.37,Completed
4018,253,2023-01-20,139.14,Completed
4019,398,2023-11-08,904.4,Completed
4020,736,2023-04-11,961.0,Pending
4021,28,2023-05-10,385.59,Completed
4022,515,2023-05-03,15.74,Completed
4023,809,2023-11-18,451.16,Completed
4024,308,2023-05-16,1234.64,Completed
4025,794,2023-05-29,581.88,Completed
4026,487,2023-01-13,946.48,Completed
4027,244,2023-04-09,48.91,Completed
4028,888,2023-05-20,458.52,Completed
4029,27,2023-05-01,1076.73,Completed
4030,250,2023-05-30,2209.17,Pending
4031,857,2023-08-05,966.94,Completed
4032,709,2023-11-17,470.12,Pending
4033,144,2023-08-05,1713.14,Pending
4034,120,2023-05-08,824.91,Completed
4035,604,2023-01-20,659.83,Cancelled
4036,874,2023-01-19,978.93,Completed
4037,727,2023-10-04,2185.24,Completed
4038,960,2023-06-28,287.38,Pending
4039,755,2023-03-29,1059.42,Completed
4040,113,2023-05-25,1234.02,Completed
4041,347,2023-08-26,1385.22,Completed
4042,956,2023-10-14,1637.14,Completed
4043,745,2023-08-16,2008.38,Completed
4044,613,2023-03-16,766.64,Completed
4045,324,2023-06-04,1633.49,Completed
4046,296,2023-04-15,1633.21,Completed
4047,861,2023-03-17,1749.11,Completed
4048,475,2023-07-01,456.34,Completed
4049,487,2023-06-23,193.14,Completed
4050,754,2023-09-21,1223.08,Completed
4051,301,2023-10-22,1707.87,Completed
4052,102,2023-05-14,441.11,Cancelled
4053,468,2023-03-28,326.17,Completed
4054,43,2023-12-09,1407.46,Completed
4055,816,2023-05-05,637.71,Completed
4056,481,2023-06-15,1482.75,Completed
4057,966,2023-10-24,452.45,Completed
4058,702,2023-03-16,531.0,Completed
4059,119,2023-10-26,519.84,Completed
4060,767,2023-02-25,743.02,Completed
4061,493,2023-05-14,819.39,Completed
4062,558,2023-01-03,412.6,Completed
4063,119,2023-08-03,2684.06,Cancelled
4064,228,2023-11-25,963.35,Completed
4065,476,2023-08-24,1050.39,Completed
4066,940,2023-10-11,1890.95,Completed
4067,213,2023-10-26,395.46,Completed
4068,544,2023-03-06,26.26,Completed
4069,334,2023-01-02,1335.5,Completed
4070,638,2023-10-25,526.84,Completed
4071,721,2023-06-03,234.68,Completed
4072,474,2023-11-25,187.18,Completed
4073,956,2023-09-04,403.77,Completed
4074,371,2023-02-17,403.86,Completed
4075,905,2023-10-23,549.13,Completed
4076,214,2023-12-02,458.52,Completed
4077,777,2023-02-20,568.56,Completed
4078,871,2023-02-16,768.18,Completed
4079,333,2023-03-02,409.5,Completed
4080,715,2023-09-03,1483.86,Completed
4081,720,2023-05-15,1251.64,Completed
4082,253,2023-10-07,2133.2,Completed
4083,7,2023-02-16,1737.44,Completed
4084,114,2023-08-10,1384.82,Pending
4085,743,2023-11-22,1057.35,Completed
4086,915,2023-11-22,411.34,Completed
4087,770,2023-08-15,1690.59,Completed
4088,895,2023-09-23,259.46,Completed
4089,569,2023-02-24,1459.01,Completed
4090,3,2023-06-27,374.68,Completed
4091,384,2023-10-05,2312.86,Completed
4092,782,2023-10-28,543.28,Completed
4093,433,2023-06-03,657.26,Completed
4094,893,2023-09-14,1420.36,Completed
4095,85,2023-12-30,1735.72,Cancelled
4096,397,2023-07-21,2660.64,Completed
4097,97,2023-01-22,1047.3,Completed
4098,711,2023-09-11,101.83,Completed
4099,250,2023-10-08,557.73,Completed
4100,492,2023-12-05,56.46,Cancelled
4101,600,2023-01-10,823.91,Pending
4102,773,2023-08-19,1368.69,Pending
4103,422,2023-03-21,639.99,Completed
4104,349,2023-11-20,1050.39,Completed
4105,548,2023-04-04,586.56,Completed
4106,861,2023-08-30,1181.36,Completed
4107,227,2023-07-26,1952.65,Cancelled
4108,575,2023-06-19,167.33,Completed
4109,498,2023-01-27,1172.43,Cancelled
4110,177,2023-12-07,2262.24,Completed
4111,404,2023-04-24,863.7,Completed
4112,421,2023-09-08,1406.88,Completed
4113,12,2023-11-04,1282.83,Completed
4114,393,2023-02-25,814.97,Completed
4115,872,2023-10-15,904.4,Completed
4116,887,2023-01-02,412.6,Completed
4117,125,2023-06-28,675.2,Completed
4118,230,2023-08-30,993.27,Completed
4119,796,2023-10-06,78.78,Completed
4120,58,2023-04-03,389.19,Completed
4121,904,2023-06-15,549.88,Completed
4122,193,2023-11-02,746.88,Completed
4123,915,2023-09-30,2439.91,Completed
4124,726,2023-11-19,442.31,Completed
4125,306,2023-10-11,822.68,Pending
4126,60,2023-09-28,1078.5,Completed
4127,527,2023-09-11,1182.26,Completed
4128,184,2023-06-26,1710.84,Completed
4129,732,2023-03-10,1211.31,Completed
4130,636,2023-01-25,365.6,Completed
4131,851,2023-03-23,658.41,Completed
4132,27,2023-08-15,295.58,Completed
4133,616,2023-04-25,427.61,Pending
4134,417,2023-11-30,228.17,Completed
4135,761,2023-06-02,290.94,Completed
4136,230,2023-01-30,855.22,Completed
4137,241,2023-01-02,179.16,Completed
4138,230,2023-04-07,591.16,Completed
4139,350,2023-10-06,2406.25,Completed
4140,575,2023-12-30,1885.8,Completed
4141,174,2023-03-20,882.96,Completed
4142,738,2023-09-01,1618.91,Completed
4143,943,2023-10-04,885.74,Pending
4144,615,2023-02-15,1122.96,Completed
4145,797,2023-04-13,252.68,Completed
4146,9,2023-04-13,422.31,Cancelled
4147,221,2023-06-26,352.02,Completed
4148,553,2023-04-17,416.5,Completed
4149,927,2023-05-14,1321.14,Completed
4150,600,2023-05-14,2102.28,Cancelled
4151,126,2023-12-23,501.62,Completed
4152,70,2023-02-22,363.48,Pending
4153,729,2023-12-19,318.32,Completed
4154,346,2023-01-13,1146.6,Completed
4155,294,2023-06-22,70.08,Completed
4156,880,2023-05-06,3327.87,Completed
4157,395,2023-03-01,1450.38,Completed
4158,186,2023-10-26,325.55,Pending
4159,852,2023-02-10,643.49,Completed
4160,925,2023-12-23,129.89,Completed
4161,432,2023-06-30,362.48,Completed
4162,589,2023-05-29,454.53,Completed
4163,988,2023-09-26,473.88,Completed
4164,745,2023-05-01,1071.85,Completed
4165,211,2023-01-29,1110.0,Completed
4166,14,2023-01-08,1922.85,Completed
4167,275,2023-05-04,1333.03,Completed
4168,834,2023-12-10,1338.97,Completed
4169,278,2023-04-25,1133.73,Completed
4170,91,2023-06-14,173.17,Completed
4171,784,2023-09-03,437.67,Completed
4172,399,2023-09-15,201.04,Completed
4173,793,2023-02-09,41.7,Cancelled
4174,403,2023-03-10,273.0,Completed
4175,679,2023-11-05,2602.35,Completed
4176,844,2023-06-04,155.69,Pending
4177,552,2023-01-07,411.34,Cancelled
4178,117,2023-10-09,260.05,Completed
4179,755,2023-03-03,360.36,Completed
4180,738,2023-08-26,146.73,Completed
4181,992,2023-05-14,1391.0,Completed
4182,171,2023-12-01,1123.08,Completed
4183,774,2023-06-07,26.26,Completed
4184,140,2023-11-05,501.46,Completed
4185,322,2023-11-15,867.59,Completed
4186,248,2023-08-05,52.52,Completed
4187,519,2023-08-26,600.84,Completed
4188,243,2023-03-13,884.62,Completed
4189,522,2023-09-17,920.46,Completed
4190,459,2023-07-09,954.66,Completed
4191,775,2023-01-03,822.68,Completed
4192,541,2023-01-04,1483.86,Completed
4193,480,2023-12-08,66.32,Completed
4194,630,2023-06-22,867.0,Completed
4195,569,2023-04-23,1764.85,Completed
4196,962,2023-06-20,391.71,Completed
4197,997,2023-10-08,224.88,Pending
4198,145,2023-12-20,1306.99,Completed
4199,888,2023-12-16,504.84,Completed
4200,300,2023-03-30,3041.63,Completed
4201,850,2023-10-17,1170.34,Completed
4202,355,2023-05-13,2042.29,Completed
4203,799,2023-10-07,128.76,Completed
4204,333,2023-10-20,3851.93,Completed
4205,27,2023-05-04,687.78,Pending
4206,366,2023-01-02,1224.91,Completed
4207,608,2023-06-10,607.09,Completed
4208,751,2023-01-07,684.0,Pending
4209,499,2023-02-02,335.84,Completed
4210,705,2023-12-19,2401.9,Pending
4211,568,2023-12-08,682.66,Cancelled
4212,473,2023-06-27,1791.48,Pending
4213,495,2023-04-02,429.4,Completed
4214,601,2023-08-22,1631.55,Cancelled
4215,816,2023-02-23,768.94,Completed
4216,454,2023-02-23,782.03,Completed
4217,320,2023-08-01,48.91,Completed
4218,759,2023-01-13,975.05,Completed
4219,745,2023-04-26,271.64,Cancelled
4220,220,2023-06-21,517.08,Cancelled
4221,977,2023-10-30,26.0,Completed
4222,29,2023-09-01,636.75,Cancelled
4223,131,2023-09-27,2416.12,Completed
4224,326,2023-01-25,219.47,Completed
4225,975,2023-01-04,400.4,Completed
4226,988,2023-08-28,966.92,Completed
4227,936,2023-03-05,988.74,Completed
4228,120,2023-11-09,67.18,Pending
4229,869,2023-06-22,2779.54,Completed
4230,251,2023-01-13,841.38,Completed
4231,297,2023-12-22,128.76,Completed
4232,85,2023-04-13,494.4,Completed
4233,253,2023-06-26,985.11,Completed
4234,339,2023-07-10,320.73,Completed
4235,789,2023-10-16,613.98,Pending
4236,798,2023-04-25,1949.34,Completed
4237,189,2023-02-14,735.03,Completed
4238,209,2023-08-10,1101.04,Completed
4239,697,2023-10-25,177.0,Completed
4240,344,2023-12-24,214.7,Cancelled
4241,680,2023-04-28,1266.93,Cancelled
4242,145,2023-01-03,436.92,Completed
4243,770,2023-12-20,3822.61,Completed
4244,862,2023-05-23,1062.55,Completed
4245,190,2023-12-22,1187.96,Completed
4246,476,2023-07-29,532.1,Completed
4247,812,2023-01-29,1871.99,Completed
4248,258,2023-11-10,1083.87,Cancelled
4249,758,2023-02-09,408.42,Completed
4250,210,2023-07-15,1189.41,Pending
4251,687,2023-07-26,347.21,Completed
4252,402,2023-06-15,469.72,Completed
4253,558,2023-03-01,298.88,Pending
4254,40,2023-07-25,2668.5,Completed
4255,947,2023-11-14,1787.9,Completed
4256,162,2023-03-07,1156.11,Completed
4257,943,2023-03-13,1715.04,Completed
4258,738,2023-11-25,1173.9,Completed
4259,645,2023-05-26,891.44,Completed
4260,829,2023-04-24,1721.23,Completed
4261,425,2023-07-20,177.93,Completed
4262,6,2023-09-21,872.82,Completed
4263,561,2023-10-26,1286.43,Completed
4264,99,2023-04-08,117.34,Completed
4265,157,2023-07-08,635.43,Pending
4266,134,2023-12-17,729.5,Completed
4267,936,2023-06-14,67.18,Cancelled
4268,658,2023-10-21,1091.64,Completed
4269,997,2023-07-04,706.92,Completed
4270,367,2023-10-14,1484.7,Completed
4271,624,2023-06-18,128.53,Completed
4272,483,2023-01-16,827.32,Pending
4273,26,2023-05-28,1524.92,Completed
4274,740,2023-01-19,387.16,Pending
4275,74,2023-07-03,145.64,Cancelled
4276,394,2023-08-17,1693.95,Pending
4277,305,2023-03-07,1678.33,Completed
4278,789,2023-08-11,1430.03,Completed
4279,252,2023-03-17,2019.81,Completed
4280,991,2023-11-11,508.09,Completed
4281,198,2023-09-01,1381.16,Completed
4282,739,2023-07-08,165.66,Completed
4283,109,2023-11-04,2124.22,Completed
4284,230,2023-04-07,1243.87,Pending
4285,222,2023-05-29,183.21,Completed
4286,801,2023-05-10,337.6,Completed
4287,320,2023-05-20,568.56,Completed
4288,248,2023-09-20,674.64,Completed
4289,294,2023-05-02,1669.84,Cancelled
4290,616,2023-09-27,402.3,Completed
4291,542,2023-01-28,320.79,Completed
4292,32,2023-06-26,22.86,Completed
4293,79,2023-08-13,1062.24,Completed
4294,539,2023-02-27,485.44,Completed
4295,477,2023-05-13,1880.02,Completed
4296,741,2023-11-25,438.94,Pending
4297,779,2023-11-15,739.01,Cancelled
4298,857,2023-12-25,59.31,Completed
4299,625,2023-03-24,1409.31,Completed
4300,991,2023-03-08,825.2,Completed
4301,823,2023-08-16,658.41,Completed
4302,958,2023-10-03,346.09,Cancelled
4303,294,2023-04-26,939.54,Completed
4304,449,2023-12-29,179.16,Completed
4305,384,2023-08-16,764.4,Completed
4306,929,2023-04-22,639.77,Completed
4307,460,2023-08-08,529.96,Completed
4308,402,2023-05-20,820.65,Completed
4309,316,2023-03-26,44.64,Completed
4310,835,2023-12-03,765.09,Completed
4311,266,2023-11-01,159.33,Completed
4312,47,2023-11-12,379.44,Completed
4313,647,2023-05-22,165.66,Completed
4314,892,2023-04-22,612.0,Completed
4315,845,2023-06-08,52.52,Completed
4316,123,2023-08-15,494.62,Completed
4317,931,2023-01-29,1295.08,Completed
4318,446,2023-08-04,1347.5,Completed
4319,816,2023-09-23,794.48,Completed
4320,467,2023-01-02,2072.86,Completed
4321,834,2023-04-20,403.77,Pending
4322,113,2023-02-14,248.96,Completed
4323,727,2023-06-26,548.09,Completed
4324,718,2023-08-15,1638.33,Completed
4325,433,2023-02-21,1528.38,Completed
4326,331,2023-11-08,1106.42,Completed
4327,244,2023-07-02,842.0,Completed
4328,391,2023-05-09,2907.86,Completed
4329,480,2023-10-28,1082.18,Completed
4330,586,2023-05-17,1144.95,Completed
4331,87,2023-03-12,1204.35,Completed
4332,540,2023-07-05,474.56,Completed
4333,665,2023-09-22,228.17,Completed
4334,53,2023-05-04,2374.96,Completed
4335,263,2023-07-14,1427.28,Pending
4336,871,2023-04-05,3265.59,Completed
4337,707,2023-12-15,901.04,Completed
4338,573,2023-06-09,461.09,Pending
4339,74,2023-08-09,1427.28,Cancelled
4340,306,2023-11-11,2078.75,Pending
4341,322,2023-10-14,129.73,Completed
4342,801,2023-05-25,824.82,Completed
4343,749,2023-03-27,712.59,Pending
4344,296,2023-03-26,459.88,Completed
4345,211,2023-05-05,336.56,Completed
4346,435,2023-12-24,1062.94,Cancelled
4347,612,2023-12-07,192.42,Pending
4348,455,2023-05-10,1101.33,Completed
4349,551,2023-05-16,214.74,Completed
4350,462,2023-10-25,1716.36,Completed
4351,273,2023-01-09,2460.7,Completed
4352,308,2023-12-02,929.44,Completed
4353,117,2023-04-27,409.5,Cancelled
4354,860,2023-08-15,999.76,Completed
4355,119,2023-06-08,1354.56,Completed
4356,843,2023-04-08,1439.58,Completed
4357,138,2023-02-19,700.26,Completed
4358,105,2023-10-16,651.15,Completed
4359,936,2023-12-30,869.32,Completed
4360,598,2023-04-17,63.96,Completed
4361,648,2023-08-08,1891.75,Completed
4362,38,2023-05-13,1145.95,Completed
4363,73,2023-09-27,1173.22,Completed
4364,570,2023-04-03,1128.02,Cancelled
4365,469,2023-04-09,1620.07,Pending
4366,694,2023-02-12,145.64,Completed
4367,168,2023-11-11,1050.62,Cancelled
4368,563,2023-07-18,56.46,Completed
4369,623,2023-09-10,3056.53,Completed
4370,62,2023-04-02,768.18,Completed
4371,102,2023-12-13,139.14,Pending
4372,149,2023-12-09,48.91,Completed
4373,860,2023-04-17,2525.92,Completed
4374,414,2023-07-03,475.76,Completed
4375,518,2023-09-22,33.59,Completed
4376,55,2023-09-06,1058.11,Completed
4377,85,2023-01-01,852.84,Completed
4378,617,2023-11-04,699.21,Cancelled
4379,716,2023-12-07,697.32,Completed
4380,401,2023-04-18,867.34,Completed
4381,999,2023-01-05,754.94,Completed
4382,819,2023-01-01,1240.98,Completed
4383,822,2023-08-16,538.43,Completed
4384,466,2023-01-11,454.53,Completed
4385,502,2023-08-21,1201.67,Completed
4386,834,2023-06-17,253.95,Completed
4387,510,2023-10-28,1980.26,Completed
4388,298,2023-10-06,729.5,Completed
4389,972,2023-05-28,145.64,Pending
4390,918,2023-05-27,171.78,Completed
4391,956,2023-12-29,452.6,Pending
4392,178,2023-12-11,234.68,Completed
4393,225,2023-12-03,1445.72,Completed
4394,448,2023-07-22,590.97,Pending
4395,86,2023-08-16,418.81,Completed
4396,876,2023-02-10,1785.04,Completed
4397,466,2023-05-02,726.96,Completed
4398,80,2023-02-12,655.8,Completed
4399,126,2023-07-29,1129.56,Completed
4400,352,2023-12-25,146.73,Completed
4401,7,2023-05-21,719.1,Completed
4402,306,2023-01-01,2562.74,Completed
4403,721,2023-03-11,662.18,Completed
4404,854,2023-10-18,1190.52,Completed
4405,565,2023-01-12,1279.25,Completed
4406,527,2023-07-01,3483.85,Completed
4407,136,2023-06-05,2837.24,Completed
4408,382,2023-03-27,177.0,Completed
4409,161,2023-03-06,1535.58,Completed
4410,98,2023-05-30,2055.6,Completed
4411,767,2023-02-22,713.4,Completed
4412,704,2023-09-09,485.25,Completed
4413,437,2023-12-27,1638.57,Completed
4414,921,2023-06-26,962.19,Completed
4415,318,2023-05-06,554.08,Completed
4416,284,2023-02-03,1211.31,Completed
4417,596,2023-04-15,274.94,Completed
4418,93,2023-09-28,48.91,Completed
4419,558,2023-08-04,1522.24,Completed
4420,436,2023-07-23,1143.21,Pending
4421,405,2023-06-02,2137.0,Completed
4422,48,2023-09-14,65.16,Completed
4423,668,2023-10-09,1282.57,Pending
4424,421,2023-12-24,1045.9,Completed
4425,697,2023-12-23,3127.46,Completed
4426,114,2023-02-01,167.33,Completed
4427,356,2023-04-25,385.37,Completed
4428,197,2023-02-22,1427.28,Completed
4429,233,2023-08-15,761.7,Cancelled
4430,260,2023-06-24,66.96,Completed
4431,404,2023-12-01,1473.66,Completed
4432,293,2023-11-02,1991.11,Completed
4433,95,2023-11-17,409.5,Completed
4434,902,2023-10-05,1416.1,Completed
4435,470,2023-02-16,1368.69,Cancelled
4436,543,2023-07-08,2777.81,Completed
4437,773,2023-03-09,1231.13,Completed
4438,514,2023-05-12,2960.61,Completed
4439,99,2023-12-22,430.98,Completed
4440,599,2023-05-14,61.07,Completed
4441,433,2023-07-15,465.56,Completed
4442,277,2023-03-22,1337.09,Completed
4443,412,2023-02-26,1026.65,Pending
4444,117,2023-08-20,1678.83,Completed
4445,168,2023-10-16,458.7,Completed
4446,405,2023-05-05,167.33,Completed
4447,646,2023-06-25,329.06,Completed
4448,911,2023-12-05,546.41,Completed
4449,999,2023-10-16,870.72,Completed
4450,2,2023-12-31,445.03,Completed
4451,845,2023-05-27,1143.16,Completed
4452,283,2023-07-22,1158.78,Pending
4453,849,2023-02-26,409.5,Completed
4454,364,2023-05-17,1282.83,Pending
4455,949,2023-06-25,100.77,Completed
